doc_id,page_url,cabri_pdf_filename,country,iso,year,cycle_phase,internal_external,document_type_1,document_type_2,document_type_3,institution,recs,document_language,title_en,title_fr,title_pt,pdf_hash_for_dedup,source_file
db944959803986ae63d785181d905230dc116ba128e90ae619af7c46a0d8974f,multi_year_expenditure_programming_document_db9449,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_db9449.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multi-Year Expenditure Programming Document,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual de Despesas,68106e3b29983c7d06b81f1ceb84f4d99ecff28f12abb5bb18f21b760e3f02bd,task_2_metadata_1st_dedup.json
241eebb1033829d71063cd40cfc3da4941117ec68e6691b0778fb95eaf21cc71,multiyear_expenditure_programming_document_241eeb,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_241eeb.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiyear Expenditure Programming Document,Document de programmation pluriannuelle des dépenses,Documento de Programação Plurianual das Despesas,53e519b4371684f000a97920274eb310457d020339ec8a86a95502bb011698bd,task_2_metadata_1st_dedup.json
4aa8d5f88aeee92faac259f52fa51c2d76c3e287575f14f7b375b54848db0903,presentation_report_4aa8d5,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_4aa8d5.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Presentation Report,Rapport de Présentation,Relatório de Apresentação,917eeec4d4e1211684a04188f3e3c9467bc791ab81d74b66b9e12695271a4772,task_2_metadata_1st_dedup.json
8d8929c50e941e5e722880cfe6c2f1537ec3e544c71957f771cd990673ec6e3b,annual_performance_projects_8d8929,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_8d8929.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets annuels de performance,Projetos anuais de desempenho,adbdb3e21f210c47a1aed0b8038c1b82de7f15c199a3f72fdcf00b2ceeaefff7,task_2_metadata_1st_dedup.json
02e9e989a574934f10bd0af5291d439deaa7c43554effd364e1c1d7f4f3995e7,analytical_note_on_the_development_program_02e9e9,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_02e9e9.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Analytical Note on the Development Program,NOTE ANALYTIQUE SUR LE PROGRAMME DE DEVELOPPEMENT,Nota Analítica sobre o Programa de Desenvolvimento,07374dd27eb93ef5a8fc921a692ae8f423a1ab64e364d2f14e789d981a768011,task_2_metadata_1st_dedup.json
82cccdf64e9b0d3b59a5ae50b419306c23fa7fa8d9f42003c2bc1013f69cf9c9,draft_finance_law_management_2024_82cccd,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_82cccd.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft Finance Law,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law Management 2024,"Projet de loi de finances, gestion 2024","Projeto de Lei de Finanças, Gestão 2024",30bfe414fb3869202da94b9effe0f0e1c2fe5d9ea39d673f6247215e3d4d1247,task_2_metadata_1st_dedup.json
9d99d73a5adc294fd250acd9faaf982301c7667ed0aa0599469866c34ddf5b24,summary_note_on_the_achievements_and_forecasts_of_targeted_revenues_for_the_period_2021_2024_9d99d7,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_9d99d7.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Summary Note on the Achievements and Forecasts of Targeted Revenues for the Period 2021-2024,Note synthèse sur les réalisations et les prévisions de recettes affectées sur la période 2021-2024,Nota de Síntese sobre as Realizações e Projeções de Receitas Afetadas para o Período de 2021-2024,5d18121a0ecf6f777ce19b21f5c8787abbca880d3d8042f41afc45d525afd5fc,task_2_metadata_1st_dedup.json
4cc54ca8bd417cfeddcffd42c2669c537cb700a48848e12a6061d666bfe08206,report_of_the_performance_conference_draft_finance_law_development_management_2024_4cc54c,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_4cc54c.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,"Report of the Performance Conference, Draft Finance Law Development, Management 2024","Rapport de la Conférence de Performance, Élaboration du Projet de Loi de Finances, Gestion 2024","Relatório da Conferência de Desempenho, Elaboração do Projeto de Lei de Finanças, Gestão 2024",f713f52193fa5468b7948459e3629cf089058676adb7ce81f71c7cec3343046c,task_2_metadata_1st_dedup.json
8f0cab9bfd10ac1106badabc2e7611fcfefdd36230efbd1de83bf922b2656b72,presentation_report_for_the_2024_finance_law_8f0cab,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_8f0cab.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Presentation Report for the 2024 Finance Law,Rapport de Présentation pour la Loi de Finances 2024,Relatório de Apresentação para a Lei de Finanças 2024,2f252a82e53cf6788efd145322446f991a36cc1ca424f238088c072a5047c9a8,task_2_metadata_1st_dedup.json
af4c51d97e0ad32d665bfd36c788e276a729f57308e613bc8a8ee81db952b09a,draft_finance_law_af4c51,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_af4c51.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law,Projet de Loi de Finances,Projeto de Lei de Finanças,5a86a32a8fec6ec3b8e3a2be3876946d36829f7f0649bba131b825fba893b647,task_2_metadata_1st_dedup.json
5727c450803bf3fa26be6c6f6bb7f6830218677e3c4d9f533fe45ee66a5061de,annual_performance_projects_5727c4,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_5727c4.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets Annuels de Performance,,87e9290aadbf71370146ef27a964f9f63cfb9ea5fbe4a54f7da8717b70581f74,task_2_metadata_1st_dedup.json
e4bd8537ecb309794fbe38b1e83cd552cbf9f3ddc2a5eee7a43d910153f7b811,annual_performance_projects_e4bd85,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_e4bd85.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets Annuels de Performance,Projetos Anuais de Desempenho,c4a658486c31f667a09a1f630edb238ac7dc6fc877cd5e9b339b55682b14024a,task_2_metadata_1st_dedup.json
018e5ec2ce49a861af4ee124126dada875da6aa73d2c45c9cc92ed524425209a,draft_finance_law_018e5e,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_018e5e.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft Finance Law,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law,Projet de loi de finances,Projeto de lei de finanças,f9f81202633c3baa682e35ff82af9750282afd102f7d24260be3878dffd0a9a0,task_2_metadata_1st_dedup.json
50a29ac508215a61f973291c209227d0df971cf3754499983c12995089c0f151,draft_finance_law_50a29a,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_50a29a.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law,Projet de loi de finances,Projeto de lei de finanças,f46a1cde4af80e3e4b27ff89fdc4691b410c03d4b8eaa6772cc47575e67b4655,task_2_metadata_1st_dedup.json
8f0afc942a7cbf7044ccd0ab7334ed6ddd99b788a4c6bb77d4a1247c9e9b9f43,draft_finance_law_8f0afc,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_8f0afc.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law,PROJET DE LOI DE FINANCES,Projeto de Lei de Finanças,7572510571a98a5679b4e284a8f25d62714bf64c58a5e0027cec1dfcafe8cc9b,task_2_metadata_1st_dedup.json
6922c7014dd3630baa68dbbe27e17a3903ca09e6c43cbc05bf8bb8888634606b,annual_performance_projects_6922c7,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_6922c7.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets Annuels de Performance,Projetos Anuais de Desempenho,d851b18a4f769da1e24ac3b8e6ae6f1ac373e4419a4489c9d5a3b2193ae5499e,task_2_metadata_1st_dedup.json
f33046b48100f2ae390b62fa4e501913b5f56441f91ac19b2c955286a58db058,annual_performance_projects_f33046,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_f33046.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets Annuels de Performance,Projetos Anuais de Desempenho,00e9be1e2b222544aa864fe67dc9780bceaade8a60f36dad68d14a4aa59c67f0,task_2_metadata_1st_dedup.json
6397d90932454e1b9c5bf612ad54083ae5bd238e7440de6115525a71c6888786,annual_performance_projects_6397d9,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_6397d9.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Performance Projects,Projets Annuels de Performance,,4e9455926d035f92012c891a02b74e9dec007a99ababd05dd6ff252902bb88fa,task_2_metadata_1st_dedup.json
9b5c1a6930cd647861d7c356b61a22d9d23f4ef124e03446573ac0ee1baf7957,draft_finance_law_for_the_year_2024_9b5c1a,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_9b5c1a.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Draft Finance Law for the Year 2024,Projet de Loi de Finances pour la Gestion 2024,,5cb375149e6085333c3d878feb4ef0bd59fc1689fb8c063500ee5ebe4d96f8e1,task_2_metadata_1st_dedup.json
3128ebfdbf5a4bea7f7ffbface65665e65aa506b62e2e22ccc0dc44dca4889d6,multi_year_expenditure_programming_document_3128eb,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_3128eb.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multi-Year Expenditure Programming Document,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual das Despesas,d645e92fe1912ca587b830f7701543d874be0dbbc5e2fa47dd893f251246d81b,task_2_metadata_1st_dedup.json
0e0df043b61871cd6da37aa171cf6dc87079d2914ca100d3c34d33a8bcfd4fb0,multi_year_expenditure_programming_document_0e0df0,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_0e0df0.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multi-Year Expenditure Programming Document,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual de Despesas,de392786482906f241009f30585e7f9fa7871caa0ea38a8646537f609295d90a,task_2_metadata_1st_dedup.json
ddbff9381ed16994204699d05f99ee4f68b982c7de487427fe540b604861a1a3,multiannual_expenditure_programming_document_ddbff9,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_ddbff9.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiannual Expenditure Programming Document,Document de Programmation Pluriannuelle des Dépenses,,52aca7e5af6c669a791f1792f7c07a86b8fd7f1b9640fba3a7dcc6325e0f1922,task_2_metadata_1st_dedup.json
ff6b46ade7c82d1cf9046f3d5d307c01add5e575fd43e429e1b30810094db2a6,multiannual_programming_document_of_expenditures_ff6b46,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_ff6b46.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiannual Programming Document of Expenditures,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual das Despesas,d29ca53c394aa2f4c9e8471beceb9945ab01e4e583010639d444c27e32f4a911,task_2_metadata_1st_dedup.json
8df56b61c5284a33898d2189f6ffa484b02ce07694d98404f4b0859f3d41a670,multiannual_expenditure_programming_document_8df56b,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_8df56b.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiannual Expenditure Programming Document,Document de programmation pluriannuelle des dépenses,Documento de Programação Plurianual das Despesas,4ea20ee93396c35250ed8b4d8bc3d73f47ae23ec00627268b83dc114471b76ef,task_2_metadata_1st_dedup.json
e7c6e894fa8946ded73fc22ebcf87e2cf693b9130d1832779d45f05515d64cc8,multiannual_expenditure_program_document_e7c6e8,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_e7c6e8.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiannual Expenditure Program Document,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual das Despesas,a31fc9d2106b15980c94d6e29443558304bc0e7477c54577c0b3f03c993b2b60,task_2_metadata_1st_dedup.json
c516432700e1ca8dbeca7fa6174436dd1c319e37278020dd74fa2b25474ec6b9,multiannual_budget_programming_document_c51643,Benin_2024_Approval_External_BudgetProposal_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_c51643.pdf,Benin,BJ,2024,Approval,External,Budget Proposal,Draft National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Multiannual Budget Programming Document,Document de Programmation Pluriannuelle des Dépenses,Documento de Programação Plurianual das Despesas,17916c3eb000c3e4a75dee896c93ef7a3d2f72471693f6686cd768a0b937743a,task_2_metadata_1st_dedup.json
df9f241f92c9c6ec403e70197ec20d2c30d659601a2a16448740579f1d883dda,minister_of_economy_and_finance_speech_to_citizens_following_submission_of_finance_law_project_for_2024_df9f24,Benin_2024_Approval_External_BudgetSpeech_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_df9f24.pdf,Benin,BJ,2024,Approval,External,Budget Speech,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Minister of Economy and Finance Speech to Citizens Following Submission of Finance Law Project for 2024,"Discours du Ministre de l’Economie et des Finances, Ministre d’Etat aux citoyens suite à la transmission à l’Assemblée nationale du projet de loi de finances pour la gestion 2024","Discurso do Ministro da Economia e Finanças, Ministro de Estado aos cidadãos após a submissão do projeto de lei de finanças para a gestão de 2024",548f297f003de081d63232a3fa7a5f9a3c9a88ea5533dc23baf2d7efc91a79b7,task_2_metadata_1st_dedup.json
7c4d435ec9ec3beb1d7bcb5e03a238b2ac7e3987c9d92c5876ab09dfb7a53474,my_pocket_book_to_understand_the_state_budget_7c4d43,Benin_2024_Approval_External_CitizensBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_7c4d43.pdf,Benin,BJ,2024,Approval,External,Citizens' Budget,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,My Pocket Book to Understand the State Budget,Mon livret de poche pour tout comprendre sur le Budget de l'Etat,,e85ceee75addd6fac16acc1c32c5de3766f2ec15b89a2e21dfdd015e99254dbc,task_2_metadata_1st_dedup.json
689664fab6d133c36d574d469eca5735ff13afc9f77ef0bab2b843f537fb7da3,finance_law_689664,Benin_2024_Approval_External_CitizensBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_689664.pdf,Benin,BJ,2024,Approval,External,Citizens' Budget,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Finance Law,Loi de Finances,,96de65d980263fce6aac6ff49300adc45f58a075ce006ec4afc111008594c35d,task_2_metadata_1st_dedup.json
c063b41e482ca1d513d8ee03db2705fca4227294244913e26cd66850709ab63f,evaluation_report_of_fiscal_expenses_c063b4,Benin_2024_Execution_External_DebtReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_c063b4.pdf,Benin,BJ,2024,Execution,External,Debt Report,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Evaluation Report of Fiscal Expenses,Rapport d'évaluation des dépenses fiscales,Relatório de Avaliação das Despesas Fiscais,7f8e659fbd0128b2b727698cd78d6d145abe3a5c1ca75aaaeb572a236ee58907,task_2_metadata_1st_dedup.json
6757c2ba9ac417bb40fd5a81479764fd3ec944f578058422cc277904d91fa733,state_of_debt_service_of_the_state_6757c2,Benin_2024_Execution_External_DebtReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_6757c2.pdf,Benin,BJ,2024,Execution,External,Debt Report,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,State of Debt Service of the State,ETAT DE L'ENCOURS ET DES ECHEANCES DU SERVICE DE LA DETTE DE L'ETAT,Estado do Serviço da Dívida do Estado,6c86478465ec4d44711e4509ada1393d6fe970ffc8f658c6a4e132d6b74da68a,task_2_metadata_1st_dedup.json
3392affa420fc5693c5a4a9d5c4dc417ea86cabeb4dbd2c76df2cb3eb9bd0089,state_of_debt_servicing_and_maturity_obligations_3392af,Benin_2024_Execution_External_DebtReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_3392af.pdf,Benin,BJ,2024,Execution,External,Debt Report,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,State of Debt Servicing and Maturity Obligations,État de l'encours et des échéances du service de la dette,Estado do Serviço da Dívida e das Obrigações de Vencimento,971f006a30148d112b75ebf38cbdffb0eb089e176b911c77a1276f5a2ab764fe,task_2_metadata_1st_dedup.json
c075ae1a58dfb2fc1fa0d9012dc3b1429deb19db0d34920a8b5d93d005555a20,budget_risk_declaration_c075ae,Benin_2024_Execution_External_DebtReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_c075ae.pdf,Benin,BJ,2024,Execution,External,Debt Report,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Budget Risk Declaration,Déclaration sur les risques budgétaires,,6f74938a840e0f4361162296fb4d61a93657df7b08958a3e9b2f34c668965a5b,task_2_metadata_1st_dedup.json
738bdb64a99891bb8c59746c08703af6e5f0704f56f00f348862ceb80d513e95,annual_state_debt_strategy_738bdb,Benin_2024_Formulation_External_DebtStrategy_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_738bdb.pdf,Benin,BJ,2024,Formulation,External,Debt Strategy,,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual State Debt Strategy,Stratégie Annuelle d'Endettement de l'État,Estratégia Anual de Endividamento do Estado,38727be45406b62c370cbec4d43a3b80b86f7db9c25fcc15e41d0fe6f685c336,task_2_metadata_1st_dedup.json
3a968999174ebc72d86e93a0a8abb8bb6e704061b970d03de443e228c146f8f9,equality_and_equity_between_the_sexes_key_measures_inscribed_in_the_state_budget_3a9689,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_3a9689.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,Budget Summary,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Equality and Equity Between the Sexes: Key Measures Inscribed in the State Budget,Égalité et Équité entre les Sexes : les mesures phares inscrites au budget de l'État,Igualdade e Equidade entre os Sexos: Medidas Chave Inscritas no Orçamento do Estado,336b8ced566fd371d5d512933a54f789cb1c5c3f4dd50cb51f04a64823192e90,task_2_metadata_1st_dedup.json
e401a6bfeddac7ad9b1e92e25c55dbca908dd61bfcdb9f867635a9b28a7ef264,performance_annual_projects_e401a6,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_e401a6.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Performance Annual Projects,Projets Annuels de Performance,Projetos Anuais de Desempenho,156239dae4c27030dfcddf75b46c9e1c3eb7a4e18cf14a11a433aa773621b6e4,task_2_metadata_1st_dedup.json
4ac8f61e1be7e7aa7289e04ff9804f75aa046dca7f3a20caaa13e1650ad5f361,public_policy_means_implemented_by_budget_programs_4ac8f6,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_4ac8f6.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,Budget Summary,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Public Policy Means Implemented by Budget Programs,Moyens des politiques publiques mises en œuvre par les programmes budgétaires,Meios de Políticas Públicas Implementadas pelos Programas Orçamentais,2cc96c40e0bc0b614d08cd60aedf713c1a7ffb21e72cdfb806640cfbfee2f173,task_2_metadata_1st_dedup.json
27eee3c788858d9d0175ce55e457fa95ed91bc4ee7b9b694b395828905720f6a,law_on_finances_for_management_2024_27eee3,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_27eee3.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,Finance Act,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Law on Finances for Management 2024,Loi de Finances pour la Gestion 2024,Lei de Finanças para a Gestão 2024,ab64c4f6d530d77f5e7d4af65d39321b1292d5cb0327579587611682dd454fe1,task_2_metadata_1st_dedup.json
152606b58859850631f8e9978a7ca0a2784da080641c518235d69dc4e2a7089f,instructions_and_modalities_for_executing_the_budgets_of_public_administrations_152606,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_152606.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,Budget Execution Circular,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Instructions and modalities for executing the budgets of public administrations,Instructions et modalités d’exécution des budgets des administrations publiques,Instruções e modalidades de execução dos orçamentos das administrações públicas,a4b2e625958bcccf91347c8c2c1356468370291455e3e22328b285aa1a74c93a,task_2_metadata_1st_dedup.json
5725d2c7f484249fc11604ac0d1981f38146753746573b08479506adee84f01a,annual_debt_strategy_of_the_state_5725d2,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_5725d2.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,Budget Law,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Annual Debt Strategy of the State,Stratégie annuelle d'endettement de l'état,Estratégia Anual de Endividamento do Estado,bdc15c85c84a3ae174624270fa1059f454b36af03edfff31c61930b37bae98e5,task_2_metadata_1st_dedup.json
cc4fd58fe7abdfb89874ef11b19dcd35e2bcd3eb6cb5790a7bc2b54ae12e40d5,finance_law_for_the_year_2024_cc4fd5,Benin_2024_Approval_External_EnactedBudget_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_cc4fd5.pdf,Benin,BJ,2024,Approval,External,Enacted Budget,National Budget,,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Finance Law for the Year 2024,Loi de Finances pour la Gestion 2024,Lei de Finanças para a Gestão 2024,42e9d78298ded6796a1a6f2d7caf0ebfc858766eb5c3d3768f7b23bc5c701fa3,task_2_metadata_1st_dedup.json
e1a292439aab25458697347930a1bb5ed9715c595769a23a75e33f5df84a853e,execution_report_as_of_june_30_of_the_state_budget_management_2024_e1a292,Benin_2024_Execution_External_InYearReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_e1a292.pdf,Benin,BJ,2024,Execution,External,In-Year Report,Monthly,June,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,"Execution Report as of June 30 of the State Budget, Management 2024","Rapport d'exécution au 30 juin du budget de l'Etat, gestion 2024",,1db547b41c92bfe002259a48b08b6ab0f3bf0841e0956528528361c92ce823a9,task_2_metadata_1st_dedup.json
57ae0490340536438d8ce3a5060f3c36fd6016542ee02f0bd515363a088029c7,execution_report_as_of_march_31_of_the_state_budget_management_2024_57ae04,Benin_2024_Execution_External_InYearReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_57ae04.pdf,Benin,BJ,2024,Execution,External,In-Year Report,Quarterly,Q1,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,"Execution Report as of March 31 of the State Budget, Management 2024","Rapport d'exécution au 31 mars du budget de l'État, gestion 2024","Relatório de execução em 31 de março do orçamento do Estado, gestão 2024",9f1494b83b8fdb58b4b8151322e54c89677110d4dbe003e34fca4f8f90e4d968,task_2_metadata_1st_dedup.json
2df37c70063a9c3cf12e4016396cf4abb9136db8c4ecee055967cf68d9cf6396,projected_and_monthly_treasury_plan_for_budget_execution_2df37c,Benin_2024_Execution_External_InYearReport_MinistryOfEconomyAndFinance_ECOWASCEN-SAD_French_2df37c.pdf,Benin,BJ,2024,Execution,External,In-Year Report,Monthly,Not Applicable,Ministry of Economy and Finance,"['ECOWAS', 'CEN-SAD']",French,Projected and Monthly Treasury Plan for Budget Execution,Plan de Trésorerie Prévisionnel et Mensualisé de l'Exécution du Budget de l'État,Plano Previsional e Mensalizado de Tesouraria para Execução do Orçamento do Estado,2c4c8ef1cfd76e9613d147c80457ce332ab6a56ea2edccb4a84fe029e928ea72,task_2_metadata_1st_dedup.json
